07891160,the,0.4087984358075377
07891160,invention,0.023075840735080545
07891160,relates,0.030349204190131002
07891160,to,0.08731617075500805
07891160,method,0.016350131220724
07891160,and,0.06747158649250623
07891160,device,0.14513863935634494
07891160,for,0.06444653901151898
07891160,gas,0.2905410172193463
07891160,filling,0.13674432045347054
07891160,sealing,0.0525887106728466
07891160,of,0.10716075501750989
07891160,duct,0.39436420366756564
07891160,intended,0.03585129124250597
07891160,be,0.012908000882695574
07891160,filled,0.03585129124250597
07891160,with,0.05365106298643064
07891160,positioned,0.0204049800744317
07891160,in,0.1659802112618021
07891160,container,0.14308399074959216
07891160,collapsible,0.03585129124250597
07891160,type,0.02713068958878825
07891160,is,0.08334725390250769
07891160,defined,0.019682861227186436
07891160,by,0.01453422942202923
07891160,two,0.02323672467184171
07891160,opposite,0.02162860253641329
07891160,side,0.09811213996472849
07891160,walls,0.11492009540434284
07891160,which,0.1622247155276884
07891160,are,0.020600780455310257
07891160,joined,0.028065631739098793
07891160,along,0.017061457634348867
07891160,connecting,0.019345030085381076
07891160,portion,0.028710478162725664
07891160,comprises,0.05678694256961039
07891160,an,0.028058862218180217
07891160,inlet,0.12105875717472761
07891160,arranged,0.13778002859030505
07891160,one,0.035683381371149535
07891160,part,0.03179913888761755
07891160,that,0.02081387986174101
07891160,clamped,0.017925645621252984
07891160,between,0.005905693234772642
07891160,abutment,0.3405872668038067
07891160,module,0.14308399074959216
07891160,axially,0.0525887106728466
07891160,movable,0.01210587571747276
07891160,towards,0.013565344794394125
07891160,clamping,0.014562790864074708
07891160,occurs,0.017925645621252984
07891160,such,0.007358055923309334
07891160,manner,0.012768899489371426
07891160,included,0.01953490292192436
07891160,allowed,0.01678385939573688
07891160,response,0.01242355856887802
07891160,flow,0.010017855963183945
07891160,supplied,0.015898221194399133
07891160,from,0.009122256908530918
07891160,entering,0.015898221194399133
07891160,through,0.03702231452962101
07891160,said,0.038287045413952295
07891160,bulge,0.05377693686375895
07891160,form,0.044607146405621585
07891160,free,0.04368837259222412
07891160,passage,0.045523806285196505
07891160,into,0.021015092241212764
07891160,same,0.036317627152418284
07891160,after,0.0262943553364233
07891160,completion,0.017925645621252984
07891160,sealed,0.01678385939573688
07891160,also,0.010814301268206645
07891160,blank,0.01678385939573688
07891160,having,0.005150195113827564
07891160,specially,0.01953490292192436
07891160,developed,0.01953490292192436
07891160,being,0.018511157264810504
07891160,common,0.04368837259222412
07891160,comprising,0.016517195800845298
07891160,applicable,0.07813961168769744
07891160,against,0.04158453656809667
07891160,therein,0.02421175143494552
07891160,pressing,0.03356771879147376
07891160,other,0.016350131220724
07891160,fill,0.03906980584384872
07891160,wherein,0.00809659567130742
07891160,includes,0.01194045978018217
07891160,recess,0.028065631739098793
07891160,formed,0.01870966438257056
07891160,facing,0.02713068958878825
07891160,allowing,0.02421175143494552
07891160,at,0.009122256908530918
07891160,least,0.011811386469545285
07891160,wall,0.02003571192636789
07891160,forming,0.022082316520316416
07891160,during,0.04416463304063283
07891160,order,0.02484711713775604
07891160,anda,0.00675945241449894
07891160,as,0.10209878777053945
07891160,claimed,0.16948226004461867
07891160,claim,0.056117724436360435
07891160,nozzle,0.11128754836079392
07891160,supplying,0.045523806285196505
07891160,packing,0.05377693686375895
07891160,means,0.0635982777752351
07891160,outside,0.060529378587363805
07891160,seal,0.013565344794394125
07891160,around,0.01020249003721585
07891160,on,0.010624428431663365
07891160,unit,0.022082316520316416
07891160,first,0.06170385754936836
07891160,piston,0.23497403154031632
07891160,rod,0.19645942217369156
07891160,bore,0.029125581728149417
07891160,external,0.02713068958878825
07891160,lug,0.03906980584384872
07891160,return,0.03585129124250597
07891160,stroke,0.03906980584384872
07891160,engageable,0.05035157818721064
07891160,second,0.02468154301974734
07891160,returning,0.03356771879147376
07891160,adapted,0.00935483219128528
07891160,disconnect,0.01678385939573688
07891160,mandrel,0.058604708765773075
07891160,heating,0.040696034383182374
07891160,jaw,0.05377693686375895
07891160,made,0.011041158260158208
07891160,material,0.009205043967535268
07891160,low,0.014032815869549397
07891160,thermal,0.017925645621252984
07891160,conductivity,0.017925645621252984
07891160,cooling,0.014032815869549397
07891198,the,0.29185976232462085
07891198,to,0.05639802170524075
07891198,method,0.05808354582239521
07891198,and,0.09446668635627825
07891198,device,0.014322288739270876
07891198,for,0.03205232319992611
07891198,of,0.06908757658891991
07891198,be,0.0022927719986591245
07891198,with,0.015882869344817432
07891198,in,0.0704693741818464
07891198,type,0.004819064234561486
07891198,is,0.03665871410840649
07891198,by,0.02237412124303295
07891198,are,0.005488792533526217
07891198,comprises,0.004482990838052375
07891198,an,0.03844746045945363
07891198,that,0.011091139835858728
07891198,between,0.02307785539348781
07891198,manner,0.004536128478604483
07891198,response,0.03972102066362593
07891198,from,0.0016203326444215976
07891198,through,0.002192018393616649
07891198,having,0.0018295975111754057
07891198,comprising,0.014669259931379767
07891198,wherein,0.0186959564155919
07891198,includes,0.008483653536720268
07891198,as,0.0022669006206370887
07891198,claim,0.01423980017016801
07891198,means,0.003765528883239254
07891198,on,0.05850178963951612
07891198,adapted,0.0033232872379312674
07891198,cooling,0.12462831223994832
07891198,refrigerator,0.06368053227110193
07891198,cabinet,0.02547221290844077
07891198,fresh_food,0.24289086417068356
07891198,compartment,0.4233329370395628
07891198,disposed,0.008712531873359282
07891198,within,0.032590855579566466
07891198,freezer,0.05094442581688154
07891198,ice,0.08327686771566292
07891198,electronic,0.005962435732951589
07891198,control,0.018466039374920973
07891198,system,0.07559515693508297
07891198,associated,0.004098825369142799
07891198,monitor,0.005962435732951589
07891198,provides,0.004413446740402881
07891198,energy,0.00467051111833785
07891198,efficient,0.006939738976305244
07891198,operation,0.004536128478604483
07891198,various,0.005962435732951589
07891198,including,0.0024885245194182872
07891198,adjusting,0.040825156307440345
07891198,cut,0.3773524988629576
07891198,out,0.1344616346922741
07891198,temperatures,0.07641663872532231
07891198,controlling,0.011767054583452185
07891198,temperature,0.47306495294134154
07891198,cycles,0.06245765078674719
07891198,off,0.13476874959391344
07891198,setting,0.05982158987517519
07891198,initial,0.12989973031890464
07891198,periodically,0.038208319362661156
07891198,sensing,0.07760107723630731
07891198,providing,0.13061987370106626
07891198,chilled,0.1110358236208839
07891198,air,0.06412526793990843
07891198,when,0.018342175989272996
07891198,sensed,0.10781499967513074
07891198,above,0.03530757392322305
07891198,stopping,0.1110358236208839
07891198,below,0.019276256938245945
07891198,monitoring,0.07154922879541907
07891198,pattern,0.12736106454220386
07891198,determine,0.0186820444733514
07891198,so,0.005890096568927479
07891198,corresponds,0.017887307198854768
07891198,andadjusting,0.023849742931806354
07891198,based,0.024046975477465666
07891198,desired,0.03628902782883586
07891198,average,0.05094442581688154
07891198,provided,0.0030305260028906213
07891198,user,0.0041961019057334984
07891198,further,0.01813520496509671
07891198,determined,0.004819064234561486
07891198,correlation,0.02081921692891573
07891198,operating,0.017653786961611524
07891198,removing,0.00467051111833785
07891198,heat,0.004536128478604483
07891198,target,0.08347410026132224
07891198,time_period,0.18043321338393634
07891198,cycling,0.1110358236208839
07891198,turning,0.0431259998700523
07891198,if,0.03530757392322305
07891198,equal,0.0186820444733514
07891198,or,0.015009532177048417
07891198,less_than,0.022680642393022414
07891198,measuring,0.014457192703684459
07891198,comparing,0.020693620596348616
07891198,measured,0.04819064234561486
07891198,difference,0.0536619215965643
07891198,comparison,0.022591257446766023
07891198,step,0.041961019057334986
